市区町村コード,市区町村,都道府県,国籍・地域,在留資格,在留外国人数
43215,天草市,43：熊本県,英国,日本人の配偶者等,1
43215,天草市,43：熊本県,ドイツ,永住者,1
43215,天草市,43：熊本県,ロシア,永住者,1
43215,天草市,43：熊本県,南アフリカ共和国,教育,1
43215,天草市,43：熊本県,カナダ,教育,1
43215,天草市,43：熊本県,カナダ,技術・人文知識・国際業務,2
43215,天草市,43：熊本県,カナダ,日本人の配偶者等,1
43215,天草市,43：熊本県,ジャマイカ,教育,1
43215,天草市,43：熊本県,米国,教育,11
43215,天草市,43：熊本県,米国,特定活動,1
43215,天草市,43：熊本県,米国,永住者,1
43215,天草市,43：熊本県,米国,日本人の配偶者等,2
43215,天草市,43：熊本県,ブラジル,永住者,1
43215,天草市,43：熊本県,オーストラリア,永住者,2
43215,天草市,43：熊本県,ニュージーランド,教育,1
43215,天草市,43：熊本県,ニュージーランド,家族滞在,1
43216,合志市,43：熊本県,インド,技能,3
43216,合志市,43：熊本県,インド,永住者,4
43216,合志市,43：熊本県,インドネシア,技術・人文知識・国際業務,1
43216,合志市,43：熊本県,インドネシア,企業内転勤,4
43216,合志市,43：熊本県,インドネシア,特定技能１号,19
43216,合志市,43：熊本県,インドネシア,技能実習１号ロ,22
43216,合志市,43：熊本県,インドネシア,技能実習２号ロ,33
43216,合志市,43：熊本県,インドネシア,技能実習３号ロ,10
43216,合志市,43：熊本県,インドネシア,留学,1
43216,合志市,43：熊本県,インドネシア,永住者,1
43216,合志市,43：熊本県,インドネシア,日本人の配偶者等,1
43216,合志市,43：熊本県,韓国,宗教,1
43216,合志市,43：熊本県,韓国,技術・人文知識・国際業務,4
43216,合志市,43：熊本県,韓国,家族滞在,3
43216,合志市,43：熊本県,韓国,永住者,7
43216,合志市,43：熊本県,韓国,日本人の配偶者等,2
43216,合志市,43：熊本県,韓国,定住者,1
43216,合志市,43：熊本県,韓国,特別永住者,10
43216,合志市,43：熊本県,カンボジア,技術・人文知識・国際業務,1
43216,合志市,43：熊本県,カンボジア,特定技能１号,5
43216,合志市,43：熊本県,カンボジア,技能実習１号ロ,4
43216,合志市,43：熊本県,カンボジア,技能実習２号ロ,14
43216,合志市,43：熊本県,カンボジア,特定活動,1
43216,合志市,43：熊本県,シンガポール,留学,4
43216,合志市,43：熊本県,スリランカ,技能実習２号ロ,3
43216,合志市,43：熊本県,スリランカ,永住者,1
43216,合志市,43：熊本県,タイ,特定技能１号,4
43216,合志市,43：熊本県,タイ,技能実習２号ロ,1
43216,合志市,43：熊本県,タイ,技能実習３号ロ,1
43216,合志市,43：熊本県,タイ,留学,2
43216,合志市,43：熊本県,タイ,永住者,1
43216,合志市,43：熊本県,台湾,高度専門職１号ロ,41
43216,合志市,43：熊本県,台湾,経営・管理,3
43216,合志市,43：熊本県,台湾,技術・人文知識・国際業務,11
43216,合志市,43：熊本県,台湾,企業内転勤,15
43216,合志市,43：熊本県,台湾,留学,2
43216,合志市,43：熊本県,台湾,家族滞在,50
43216,合志市,43：熊本県,台湾,特定活動,1
43216,合志市,43：熊本県,台湾,永住者,5
43216,合志市,43：熊本県,台湾,日本人の配偶者等,8
43216,合志市,43：熊本県,台湾,定住者,1
43216,合志市,43：熊本県,中国,高度専門職１号ロ,1
43216,合志市,43：熊本県,中国,技術・人文知識・国際業務,8
43216,合志市,43：熊本県,中国,技能,1
43216,合志市,43：熊本県,中国,特定技能１号,3
43216,合志市,43：熊本県,中国,永住者,65
43216,合志市,43：熊本県,中国,日本人の配偶者等,1
43216,合志市,43：熊本県,中国,永住者の配偶者等,3
43216,合志市,43：熊本県,ネパール,経営・管理,1
43216,合志市,43：熊本県,ネパール,技術・人文知識・国際業務,1
43216,合志市,43：熊本県,ネパール,介護,2
43216,合志市,43：熊本県,ネパール,技能,6
43216,合志市,43：熊本県,ネパール,特定技能１号,6
43216,合志市,43：熊本県,ネパール,家族滞在,7
43216,合志市,43：熊本県,ネパール,特定活動,1
43216,合志市,43：熊本県,フィリピン,特定技能１号,10
43216,合志市,43：熊本県,フィリピン,技能実習１号ロ,6
43216,合志市,43：熊本県,フィリピン,技能実習２号ロ,14
43216,合志市,43：熊本県,フィリピン,技能実習３号ロ,2
43216,合志市,43：熊本県,フィリピン,特定活動,1
43216,合志市,43：熊本県,フィリピン,永住者,23
43216,合志市,43：熊本県,フィリピン,日本人の配偶者等,6
43216,合志市,43：熊本県,ベトナム,技術・人文知識・国際業務,11
43216,合志市,43：熊本県,ベトナム,企業内転勤,3
43216,合志市,43：熊本県,ベトナム,特定技能１号,25
43216,合志市,43：熊本県,ベトナム,技能実習１号ロ,24
43216,合志市,43：熊本県,ベトナム,技能実習２号ロ,28
43216,合志市,43：熊本県,ベトナム,技能実習３号ロ,2
43216,合志市,43：熊本県,ベトナム,日本人の配偶者等,3
43216,合志市,43：熊本県,マレーシア,高度専門職１号ロ,1
43216,合志市,43：熊本県,マレーシア,技術・人文知識・国際業務,1
43216,合志市,43：熊本県,マレーシア,留学,2
43216,合志市,43：熊本県,ミャンマー,技術・人文知識・国際業務,4
43216,合志市,43：熊本県,ミャンマー,特定技能１号,5
43216,合志市,43：熊本県,ミャンマー,技能実習１号ロ,8
43216,合志市,43：熊本県,ミャンマー,技能実習２号ロ,9
43216,合志市,43：熊本県,ミャンマー,技能実習３号ロ,1
43216,合志市,43：熊本県,モンゴル,技能実習１号ロ,3
43216,合志市,43：熊本県,アイルランド,日本人の配偶者等,1
43216,合志市,43：熊本県,イタリア,日本人の配偶者等,1
43216,合志市,43：熊本県,英国,教授,1
43216,合志市,43：熊本県,英国,永住者,2
43216,合志市,43：熊本県,英国,日本人の配偶者等,2
43216,合志市,43：熊本県,スイス,永住者,1
43216,合志市,43：熊本県,スウェーデン,日本人の配偶者等,1
43216,合志市,43：熊本県,ドイツ,永住者,2
43216,合志市,43：熊本県,ルーマニア,永住者,1
43216,合志市,43：熊本県,マダガスカル,高度専門職１号イ,1
43216,合志市,43：熊本県,マダガスカル,家族滞在,4
43216,合志市,43：熊本県,カナダ,日本人の配偶者等,1
43216,合志市,43：熊本県,米国,教育,1
43216,合志市,43：熊本県,米国,永住者,2
43216,合志市,43：熊本県,米国,日本人の配偶者等,1
43216,合志市,43：熊本県,ブラジル,永住者,1
43216,合志市,43：熊本県,ベネズエラ,永住者,1
43216,合志市,43：熊本県,オーストラリア,日本人の配偶者等,1
43216,合志市,43：熊本県,ニュージーランド,教育,1
43348,美里町,43：熊本県,インド,技能実習１号ロ,2
43348,美里町,43：熊本県,インドネシア,特定技能１号,4
43348,美里町,43：熊本県,インドネシア,技能実習１号ロ,3
43348,美里町,43：熊本県,インドネシア,技能実習２号ロ,7
43348,美里町,43：熊本県,インドネシア,技能実習３号ロ,2
43348,美里町,43：熊本県,インドネシア,永住者,1
43348,美里町,43：熊本県,インドネシア,定住者,1
43348,美里町,43：熊本県,韓国,永住者,1
43348,美里町,43：熊本県,カンボジア,技能実習１号ロ,2
43348,美里町,43：熊本県,カンボジア,技能実習２号ロ,3
43348,美里町,43：熊本県,カンボジア,技能実習３号ロ,2
43348,美里町,43：熊本県,中国,技能実習１号ロ,1
43348,美里町,43：熊本県,中国,技能実習３号ロ,5
43348,美里町,43：熊本県,中国,留学,1
43348,美里町,43：熊本県,中国,永住者,1
43348,美里町,43：熊本県,ネパール,特定技能１号,3
43348,美里町,43：熊本県,ネパール,技能実習２号ロ,3
43348,美里町,43：熊本県,フィリピン,特定技能１号,4
43348,美里町,43：熊本県,フィリピン,技能実習１号ロ,4
43348,美里町,43：熊本県,フィリピン,技能実習２号ロ,4
43348,美里町,43：熊本県,フィリピン,永住者,4
43348,美里町,43：熊本県,フィリピン,定住者,3
43348,美里町,43：熊本県,ベトナム,特定技能１号,4
43348,美里町,43：熊本県,ベトナム,技能実習１号ロ,11
43348,美里町,43：熊本県,ベトナム,技能実習２号ロ,7
43348,美里町,43：熊本県,ベトナム,技能実習３号ロ,5
43348,美里町,43：熊本県,ベトナム,特定活動,3
43348,美里町,43：熊本県,ミャンマー,技能実習１号ロ,4
43348,美里町,43：熊本県,ミャンマー,技能実習２号ロ,12
43348,美里町,43：熊本県,オランダ,日本人の配偶者等,1
43348,美里町,43：熊本県,フランス,定住者,1
43348,美里町,43：熊本県,ルーマニア,日本人の配偶者等,1
43348,美里町,43：熊本県,米国,教育,2
43348,美里町,43：熊本県,米国,永住者,2
43348,美里町,43：熊本県,ペルー,定住者,1
43364,玉東町,43：熊本県,インドネシア,特定技能１号,5
43364,玉東町,43：熊本県,インドネシア,技能実習１号ロ,1
43364,玉東町,43：熊本県,インドネシア,技能実習２号ロ,5
43364,玉東町,43：熊本県,インドネシア,技能実習３号ロ,1
43364,玉東町,43：熊本県,インドネシア,永住者,1
43364,玉東町,43：熊本県,韓国,特別永住者,2
43364,玉東町,43：熊本県,スリランカ,経営・管理,1
43364,玉東町,43：熊本県,スリランカ,家族滞在,2
43364,玉東町,43：熊本県,タイ,特定技能１号,2
43364,玉東町,43：熊本県,タイ,技能実習１号ロ,1
43364,玉東町,43：熊本県,タイ,技能実習２号ロ,2
43364,玉東町,43：熊本県,タイ,永住者,1
43364,玉東町,43：熊本県,中国,技術・人文知識・国際業務,2
43364,玉東町,43：熊本県,中国,特定技能１号,3
43364,玉東町,43：熊本県,フィリピン,特定技能１号,1
43364,玉東町,43：熊本県,フィリピン,永住者,3
43364,玉東町,43：熊本県,フィリピン,日本人の配偶者等,1
43364,玉東町,43：熊本県,ベトナム,特定技能１号,1
43364,玉東町,43：熊本県,ベトナム,永住者,1
43364,玉東町,43：熊本県,ミャンマー,技能実習１号ロ,2
43364,玉東町,43：熊本県,ウクライナ,特定活動,4
43364,玉東町,43：熊本県,ウクライナ,日本人の配偶者等,1
43364,玉東町,43：熊本県,ウクライナ,定住者,11
43367,南関町,43：熊本県,インドネシア,特定技能１号,22
43367,南関町,43：熊本県,インドネシア,技能実習１号ロ,27
43367,南関町,43：熊本県,インドネシア,技能実習２号ロ,2
43367,南関町,43：熊本県,インドネシア,特定活動,1
43367,南関町,43：熊本県,インドネシア,永住者,1
43367,南関町,43：熊本県,インドネシア,日本人の配偶者等,1
43367,南関町,43：熊本県,韓国,技術・人文知識・国際業務,1
43367,南関町,43：熊本県,韓国,特別永住者,2
43367,南関町,43：熊本県,カンボジア,技能実習３号ロ,1
43367,南関町,43：熊本県,タイ,技能実習１号ロ,4
43367,南関町,43：熊本県,中国,技術・人文知識・国際業務,2
43367,南関町,43：熊本県,中国,技能,1
43367,南関町,43：熊本県,中国,特定技能１号,1
43367,南関町,43：熊本県,中国,家族滞在,1
43367,南関町,43：熊本県,中国,永住者,2
43367,南関町,43：熊本県,ネパール,技術・人文知識・国際業務,6
43367,南関町,43：熊本県,ネパール,家族滞在,2
43367,南関町,43：熊本県,フィリピン,特定技能１号,23
43367,南関町,43：熊本県,フィリピン,技能実習２号ロ,9
43367,南関町,43：熊本県,フィリピン,技能実習３号ロ,3
43367,南関町,43：熊本県,フィリピン,永住者,4
43367,南関町,43：熊本県,ベトナム,特定技能１号,19
43367,南関町,43：熊本県,ベトナム,技能実習１号ロ,28
43367,南関町,43：熊本県,ベトナム,技能実習２号ロ,46
43367,南関町,43：熊本県,ベトナム,技能実習３号ロ,7
43367,南関町,43：熊本県,ベトナム,特定活動,6
43367,南関町,43：熊本県,ベトナム,日本人の配偶者等,1
43367,南関町,43：熊本県,ミャンマー,技術・人文知識・国際業務,1
43367,南関町,43：熊本県,ミャンマー,技能実習１号ロ,2
43367,南関町,43：熊本県,ミャンマー,技能実習２号ロ,9
43367,南関町,43：熊本県,ウズベキスタン,技能実習２号ロ,2
43367,南関町,43：熊本県,英国,永住者,1
43367,南関町,43：熊本県,米国,技術・人文知識・国際業務,1
43367,南関町,43：熊本県,米国,日本人の配偶者等,1
43368,長洲町,43：熊本県,インド,技能実習２号ロ,21
43368,長洲町,43：熊本県,インド,日本人の配偶者等,1
43368,長洲町,43：熊本県,インドネシア,特定技能１号,3
43368,長洲町,43：熊本県,インドネシア,技能実習１号ロ,26
43368,長洲町,43：熊本県,インドネシア,技能実習２号ロ,14
43368,長洲町,43：熊本県,インドネシア,永住者,1
43368,長洲町,43：熊本県,韓国,永住者,2
43368,長洲町,43：熊本県,韓国,永住者の配偶者等,2
43368,長洲町,43：熊本県,韓国,特別永住者,7
43368,長洲町,43：熊本県,台湾,技術・人文知識・国際業務,2
43368,長洲町,43：熊本県,台湾,企業内転勤,3
43368,長洲町,43：熊本県,台湾,家族滞在,1
43368,長洲町,43：熊本県,中国,技術・人文知識・国際業務,2
43368,長洲町,43：熊本県,中国,企業内転勤,1
43368,長洲町,43：熊本県,中国,特定技能１号,2
43368,長洲町,43：熊本県,中国,技能実習２号ロ,2
43368,長洲町,43：熊本県,中国,技能実習３号ロ,3
43368,長洲町,43：熊本県,中国,永住者,2
43368,長洲町,43：熊本県,中国,日本人の配偶者等,3
43368,長洲町,43：熊本県,ネパール,技術・人文知識・国際業務,7
43368,長洲町,43：熊本県,ネパール,技能,2
43368,長洲町,43：熊本県,ネパール,技能実習１号ロ,4
43368,長洲町,43：熊本県,ネパール,家族滞在,10
43368,長洲町,43：熊本県,パキスタン,経営・管理,1
43368,長洲町,43：熊本県,パキスタン,技術・人文知識・国際業務,1
