都道府県,市区町村,国籍・地域,在留資格,年齢（５歳階級）,性別,在留外国人数
43：熊本県,熊本市中央区,台湾,17：企業内転勤,14_65～69歳,1:男,1 
43：熊本県,熊本市中央区,台湾,29：文化活動,11_50～54歳,1:男,1 
43：熊本県,熊本市中央区,台湾,31：留学,05_20～24歳,1:男,7 
43：熊本県,熊本市中央区,台湾,31：留学,05_20～24歳,2:女,2 
43：熊本県,熊本市中央区,台湾,31：留学,06_25～29歳,1:男,1 
43：熊本県,熊本市中央区,台湾,31：留学,07_30～34歳,1:男,1 
43：熊本県,熊本市中央区,台湾,31：留学,07_30～34歳,2:女,2 
43：熊本県,熊本市中央区,台湾,33：家族滞在,01_０～４歳,1:男,1 
43：熊本県,熊本市中央区,台湾,33：家族滞在,01_０～４歳,2:女,3 
43：熊本県,熊本市中央区,台湾,33：家族滞在,02_５～９歳,1:男,2 
43：熊本県,熊本市中央区,台湾,33：家族滞在,02_５～９歳,2:女,4 
43：熊本県,熊本市中央区,台湾,33：家族滞在,03_10～14歳,1:男,6 
43：熊本県,熊本市中央区,台湾,33：家族滞在,03_10～14歳,2:女,10 
43：熊本県,熊本市中央区,台湾,33：家族滞在,04_15～19歳,1:男,2 
43：熊本県,熊本市中央区,台湾,33：家族滞在,06_25～29歳,2:女,4 
43：熊本県,熊本市中央区,台湾,33：家族滞在,07_30～34歳,1:男,1 
43：熊本県,熊本市中央区,台湾,33：家族滞在,07_30～34歳,2:女,7 
43：熊本県,熊本市中央区,台湾,33：家族滞在,08_35～39歳,2:女,3 
43：熊本県,熊本市中央区,台湾,33：家族滞在,09_40～44歳,2:女,8 
43：熊本県,熊本市中央区,台湾,33：家族滞在,10_45～49歳,2:女,5 
43：熊本県,熊本市中央区,台湾,33：家族滞在,11_50～54歳,1:男,1 
43：熊本県,熊本市中央区,台湾,33：家族滞在,11_50～54歳,2:女,1 
43：熊本県,熊本市中央区,台湾,33：家族滞在,12_55～59歳,2:女,1 
43：熊本県,熊本市中央区,台湾,34：特定活動,05_20～24歳,2:女,5 
43：熊本県,熊本市中央区,台湾,34：特定活動,06_25～29歳,1:男,3 
43：熊本県,熊本市中央区,台湾,34：特定活動,06_25～29歳,2:女,1 
43：熊本県,熊本市中央区,台湾,34：特定活動,07_30～34歳,1:男,2 
43：熊本県,熊本市中央区,台湾,34：特定活動,07_30～34歳,2:女,2 
43：熊本県,熊本市中央区,台湾,34：特定活動,10_45～49歳,2:女,1 
43：熊本県,熊本市中央区,台湾,35：永住者,06_25～29歳,2:女,1 
43：熊本県,熊本市中央区,台湾,35：永住者,07_30～34歳,1:男,2 
43：熊本県,熊本市中央区,台湾,35：永住者,07_30～34歳,2:女,5 
43：熊本県,熊本市中央区,台湾,35：永住者,08_35～39歳,1:男,1 
43：熊本県,熊本市中央区,台湾,35：永住者,08_35～39歳,2:女,2 
43：熊本県,熊本市中央区,台湾,35：永住者,09_40～44歳,1:男,2 
43：熊本県,熊本市中央区,台湾,35：永住者,09_40～44歳,2:女,2 
43：熊本県,熊本市中央区,台湾,35：永住者,10_45～49歳,1:男,2 
43：熊本県,熊本市中央区,台湾,35：永住者,10_45～49歳,2:女,5 
43：熊本県,熊本市中央区,台湾,35：永住者,11_50～54歳,1:男,1 
43：熊本県,熊本市中央区,台湾,35：永住者,11_50～54歳,2:女,2 
43：熊本県,熊本市中央区,台湾,35：永住者,12_55～59歳,1:男,3 
43：熊本県,熊本市中央区,台湾,35：永住者,12_55～59歳,2:女,3 
43：熊本県,熊本市中央区,台湾,35：永住者,13_60～64歳,1:男,1 
43：熊本県,熊本市中央区,台湾,35：永住者,14_65～69歳,1:男,1 
43：熊本県,熊本市中央区,台湾,35：永住者,14_65～69歳,2:女,1 
43：熊本県,熊本市中央区,台湾,35：永住者,17_80歳以上,2:女,1 
43：熊本県,熊本市中央区,台湾,36：日本人の配偶者等,07_30～34歳,1:男,2 
43：熊本県,熊本市中央区,台湾,36：日本人の配偶者等,07_30～34歳,2:女,1 
43：熊本県,熊本市中央区,台湾,36：日本人の配偶者等,09_40～44歳,1:男,1 
43：熊本県,熊本市中央区,台湾,36：日本人の配偶者等,09_40～44歳,2:女,2 
43：熊本県,熊本市中央区,台湾,36：日本人の配偶者等,10_45～49歳,1:男,2 
43：熊本県,熊本市中央区,台湾,36：日本人の配偶者等,11_50～54歳,2:女,2 
43：熊本県,熊本市中央区,台湾,36：日本人の配偶者等,12_55～59歳,2:女,1 
43：熊本県,熊本市中央区,台湾,37：永住者の配偶者等,07_30～34歳,2:女,1 
43：熊本県,熊本市中央区,台湾,38：定住者,02_５～９歳,1:男,1 
43：熊本県,熊本市中央区,台湾,38：定住者,03_10～14歳,2:女,1 
43：熊本県,熊本市中央区,台湾,38：定住者,04_15～19歳,2:女,1 
43：熊本県,熊本市中央区,台湾,38：定住者,10_45～49歳,2:女,1 
43：熊本県,熊本市中央区,中国,03：教授,06_25～29歳,2:女,1 
43：熊本県,熊本市中央区,中国,03：教授,07_30～34歳,1:男,2 
43：熊本県,熊本市中央区,中国,03：教授,07_30～34歳,2:女,3 
43：熊本県,熊本市中央区,中国,03：教授,11_50～54歳,1:男,1 
43：熊本県,熊本市中央区,中国,05：宗教,06_25～29歳,2:女,1 
43：熊本県,熊本市中央区,中国,05：宗教,08_35～39歳,2:女,1 
43：熊本県,熊本市中央区,中国,07：高度専門職１号イ,07_30～34歳,1:男,4 
43：熊本県,熊本市中央区,中国,07：高度専門職１号イ,07_30～34歳,2:女,1 
43：熊本県,熊本市中央区,中国,07：高度専門職１号イ,08_35～39歳,1:男,1 
43：熊本県,熊本市中央区,中国,07：高度専門職１号イ,09_40～44歳,2:女,1 
43：熊本県,熊本市中央区,中国,08：高度専門職１号ロ,06_25～29歳,2:女,3 
43：熊本県,熊本市中央区,中国,08：高度専門職１号ロ,07_30～34歳,1:男,2 
43：熊本県,熊本市中央区,中国,08：高度専門職１号ロ,07_30～34歳,2:女,2 
43：熊本県,熊本市中央区,中国,08：高度専門職１号ロ,11_50～54歳,1:男,1 
43：熊本県,熊本市中央区,中国,10：高度専門職２号,07_30～34歳,2:女,1 
43：熊本県,熊本市中央区,中国,11：経営・管理,07_30～34歳,2:女,1 
43：熊本県,熊本市中央区,中国,11：経営・管理,08_35～39歳,1:男,1 
43：熊本県,熊本市中央区,中国,11：経営・管理,08_35～39歳,2:女,1 
43：熊本県,熊本市中央区,中国,11：経営・管理,09_40～44歳,1:男,1 
43：熊本県,熊本市中央区,中国,11：経営・管理,09_40～44歳,2:女,2 
43：熊本県,熊本市中央区,中国,11：経営・管理,10_45～49歳,2:女,1 
43：熊本県,熊本市中央区,中国,11：経営・管理,12_55～59歳,1:男,2 
43：熊本県,熊本市中央区,中国,16：技術・人文知識・国際業務,05_20～24歳,1:男,4 
43：熊本県,熊本市中央区,中国,16：技術・人文知識・国際業務,06_25～29歳,1:男,20 
43：熊本県,熊本市中央区,中国,16：技術・人文知識・国際業務,06_25～29歳,2:女,16 
43：熊本県,熊本市中央区,中国,16：技術・人文知識・国際業務,07_30～34歳,1:男,13 
43：熊本県,熊本市中央区,中国,16：技術・人文知識・国際業務,07_30～34歳,2:女,12 
43：熊本県,熊本市中央区,中国,16：技術・人文知識・国際業務,08_35～39歳,1:男,11 
43：熊本県,熊本市中央区,中国,16：技術・人文知識・国際業務,08_35～39歳,2:女,14 
43：熊本県,熊本市中央区,中国,16：技術・人文知識・国際業務,09_40～44歳,1:男,7 
43：熊本県,熊本市中央区,中国,16：技術・人文知識・国際業務,09_40～44歳,2:女,2 
43：熊本県,熊本市中央区,中国,16：技術・人文知識・国際業務,10_45～49歳,1:男,2 
43：熊本県,熊本市中央区,中国,16：技術・人文知識・国際業務,11_50～54歳,1:男,1 
43：熊本県,熊本市中央区,中国,17：企業内転勤,05_20～24歳,1:男,1 
43：熊本県,熊本市中央区,中国,17：企業内転勤,07_30～34歳,2:女,2 
43：熊本県,熊本市中央区,中国,17：企業内転勤,08_35～39歳,1:男,1 
43：熊本県,熊本市中央区,中国,17：企業内転勤,09_40～44歳,1:男,1 
43：熊本県,熊本市中央区,中国,18：介護,05_20～24歳,2:女,1 
43：熊本県,熊本市中央区,中国,18：介護,08_35～39歳,2:女,2 
43：熊本県,熊本市中央区,中国,20：技能,07_30～34歳,1:男,1 
43：熊本県,熊本市中央区,中国,20：技能,09_40～44歳,1:男,1 
43：熊本県,熊本市中央区,中国,20：技能,10_45～49歳,1:男,2 
43：熊本県,熊本市中央区,中国,20：技能,12_55～59歳,1:男,1 
43：熊本県,熊本市中央区,中国,20：技能,13_60～64歳,1:男,1 
43：熊本県,熊本市中央区,中国,21：特定技能１号,07_30～34歳,1:男,1 
43：熊本県,熊本市中央区,中国,21：特定技能１号,08_35～39歳,1:男,1 
43：熊本県,熊本市中央区,中国,21：特定技能１号,09_40～44歳,1:男,3 
43：熊本県,熊本市中央区,中国,21：特定技能１号,09_40～44歳,2:女,2 
43：熊本県,熊本市中央区,中国,21：特定技能１号,10_45～49歳,2:女,1 
43：熊本県,熊本市中央区,中国,29：文化活動,05_20～24歳,2:女,1 
43：熊本県,熊本市中央区,中国,29：文化活動,07_30～34歳,1:男,2 
43：熊本県,熊本市中央区,中国,29：文化活動,08_35～39歳,1:男,2 
43：熊本県,熊本市中央区,中国,31：留学,04_15～19歳,1:男,3 
43：熊本県,熊本市中央区,中国,31：留学,04_15～19歳,2:女,6 
43：熊本県,熊本市中央区,中国,31：留学,05_20～24歳,1:男,125 
43：熊本県,熊本市中央区,中国,31：留学,05_20～24歳,2:女,68 
43：熊本県,熊本市中央区,中国,31：留学,06_25～29歳,1:男,123 
43：熊本県,熊本市中央区,中国,31：留学,06_25～29歳,2:女,74 
43：熊本県,熊本市中央区,中国,31：留学,07_30～34歳,1:男,20 
43：熊本県,熊本市中央区,中国,31：留学,07_30～34歳,2:女,13 
43：熊本県,熊本市中央区,中国,31：留学,08_35～39歳,1:男,3 
43：熊本県,熊本市中央区,中国,31：留学,08_35～39歳,2:女,4 
43：熊本県,熊本市中央区,中国,31：留学,09_40～44歳,1:男,2 
43：熊本県,熊本市中央区,中国,31：留学,09_40～44歳,2:女,1 
43：熊本県,熊本市中央区,中国,32：研修,08_35～39歳,2:女,1 
43：熊本県,熊本市中央区,中国,33：家族滞在,01_０～４歳,1:男,5 
43：熊本県,熊本市中央区,中国,33：家族滞在,01_０～４歳,2:女,2 
43：熊本県,熊本市中央区,中国,33：家族滞在,02_５～９歳,1:男,4 
43：熊本県,熊本市中央区,中国,33：家族滞在,02_５～９歳,2:女,6 
43：熊本県,熊本市中央区,中国,33：家族滞在,03_10～14歳,1:男,3 
43：熊本県,熊本市中央区,中国,33：家族滞在,03_10～14歳,2:女,4 
43：熊本県,熊本市中央区,中国,33：家族滞在,04_15～19歳,1:男,1 
43：熊本県,熊本市中央区,中国,33：家族滞在,04_15～19歳,2:女,2 
43：熊本県,熊本市中央区,中国,33：家族滞在,06_25～29歳,2:女,3 
43：熊本県,熊本市中央区,中国,33：家族滞在,07_30～34歳,1:男,2 
43：熊本県,熊本市中央区,中国,33：家族滞在,07_30～34歳,2:女,4 
43：熊本県,熊本市中央区,中国,33：家族滞在,08_35～39歳,1:男,5 
43：熊本県,熊本市中央区,中国,33：家族滞在,08_35～39歳,2:女,4 
43：熊本県,熊本市中央区,中国,33：家族滞在,09_40～44歳,1:男,1 
43：熊本県,熊本市中央区,中国,33：家族滞在,09_40～44歳,2:女,3 
43：熊本県,熊本市中央区,中国,33：家族滞在,10_45～49歳,2:女,1 
43：熊本県,熊本市中央区,中国,33：家族滞在,11_50～54歳,2:女,2 
43：熊本県,熊本市中央区,中国,33：家族滞在,12_55～59歳,2:女,1 
43：熊本県,熊本市中央区,中国,34：特定活動,05_20～24歳,1:男,2 
43：熊本県,熊本市中央区,中国,34：特定活動,06_25～29歳,1:男,2 
43：熊本県,熊本市中央区,中国,34：特定活動,06_25～29歳,2:女,3 
43：熊本県,熊本市中央区,中国,34：特定活動,07_30～34歳,1:男,1 
43：熊本県,熊本市中央区,中国,34：特定活動,13_60～64歳,2:女,1 
43：熊本県,熊本市中央区,中国,34：特定活動,14_65～69歳,1:男,1 
43：熊本県,熊本市中央区,中国,34：特定活動,14_65～69歳,2:女,1 
43：熊本県,熊本市中央区,中国,34：特定活動,15_70～74歳,2:女,1 
43：熊本県,熊本市中央区,中国,34：特定活動,17_80歳以上,2:女,1 
43：熊本県,熊本市中央区,中国,35：永住者,01_０～４歳,1:男,5 
43：熊本県,熊本市中央区,中国,35：永住者,01_０～４歳,2:女,4 
43：熊本県,熊本市中央区,中国,35：永住者,02_５～９歳,1:男,8 
43：熊本県,熊本市中央区,中国,35：永住者,02_５～９歳,2:女,2 
43：熊本県,熊本市中央区,中国,35：永住者,03_10～14歳,1:男,10 
43：熊本県,熊本市中央区,中国,35：永住者,03_10～14歳,2:女,11 
43：熊本県,熊本市中央区,中国,35：永住者,04_15～19歳,1:男,7 
43：熊本県,熊本市中央区,中国,35：永住者,04_15～19歳,2:女,6 
43：熊本県,熊本市中央区,中国,35：永住者,05_20～24歳,1:男,4 
43：熊本県,熊本市中央区,中国,35：永住者,05_20～24歳,2:女,6 
43：熊本県,熊本市中央区,中国,35：永住者,06_25～29歳,1:男,14 
43：熊本県,熊本市中央区,中国,35：永住者,06_25～29歳,2:女,15 
43：熊本県,熊本市中央区,中国,35：永住者,07_30～34歳,1:男,8 
43：熊本県,熊本市中央区,中国,35：永住者,07_30～34歳,2:女,7 
43：熊本県,熊本市中央区,中国,35：永住者,08_35～39歳,1:男,14 
43：熊本県,熊本市中央区,中国,35：永住者,08_35～39歳,2:女,20 
43：熊本県,熊本市中央区,中国,35：永住者,09_40～44歳,1:男,17 
43：熊本県,熊本市中央区,中国,35：永住者,09_40～44歳,2:女,30 
43：熊本県,熊本市中央区,中国,35：永住者,10_45～49歳,1:男,7 
43：熊本県,熊本市中央区,中国,35：永住者,10_45～49歳,2:女,49 
43：熊本県,熊本市中央区,中国,35：永住者,11_50～54歳,1:男,15 
43：熊本県,熊本市中央区,中国,35：永住者,11_50～54歳,2:女,46 
43：熊本県,熊本市中央区,中国,35：永住者,12_55～59歳,1:男,7 
43：熊本県,熊本市中央区,中国,35：永住者,12_55～59歳,2:女,16 
43：熊本県,熊本市中央区,中国,35：永住者,13_60～64歳,1:男,14 
43：熊本県,熊本市中央区,中国,35：永住者,13_60～64歳,2:女,9 
43：熊本県,熊本市中央区,中国,35：永住者,14_65～69歳,1:男,7 
43：熊本県,熊本市中央区,中国,35：永住者,14_65～69歳,2:女,7 
43：熊本県,熊本市中央区,中国,35：永住者,15_70～74歳,1:男,5 
43：熊本県,熊本市中央区,中国,35：永住者,15_70～74歳,2:女,7 
43：熊本県,熊本市中央区,中国,35：永住者,16_75～79歳,1:男,4 
43：熊本県,熊本市中央区,中国,35：永住者,16_75～79歳,2:女,5 
43：熊本県,熊本市中央区,中国,35：永住者,17_80歳以上,1:男,4 
43：熊本県,熊本市中央区,中国,35：永住者,17_80歳以上,2:女,4 
43：熊本県,熊本市中央区,中国,36：日本人の配偶者等,05_20～24歳,1:男,1 
43：熊本県,熊本市中央区,中国,36：日本人の配偶者等,07_30～34歳,1:男,1 
43：熊本県,熊本市中央区,中国,36：日本人の配偶者等,09_40～44歳,1:男,1 
43：熊本県,熊本市中央区,中国,36：日本人の配偶者等,09_40～44歳,2:女,5 
43：熊本県,熊本市中央区,中国,36：日本人の配偶者等,10_45～49歳,1:男,2 
43：熊本県,熊本市中央区,中国,36：日本人の配偶者等,10_45～49歳,2:女,6 
43：熊本県,熊本市中央区,中国,36：日本人の配偶者等,11_50～54歳,2:女,4 
